"","s_code","s_name","s_description","s_resource_code","s_sensor_type_code","s_table_name","s_table_type","s_x_offset","s_y_offset","s_z_offset","s_datum_code","s_datum_value","s_graph_value","s_min_value_1","s_max_value_1","s_min_value_2","s_max_value_2","s_min_value_3","s_max_value_3","s_min_value_4","s_max_value_4","s_min_value_5","s_max_value_5","deleted","datestamp"
"627",640,"scevo.data.bom.idy.rottnest.downsampled.30min.wind_direction","scevo.data.bom.idy.rottnest.downsampled.30min.wind_direction",30,2,"sensor_repository_00640","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:53
"628",641,"scevo.data.bom.idy.rottnest.downsampled.30min.air_temperature","scevo.data.bom.idy.rottnest.downsampled.30min.air_temperature",30,3,"sensor_repository_00641","SAMPLED",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:53
"629",642,"scevo.data.bom.idy.rottnest.downsampled.30min.dew_point","scevo.data.bom.idy.rottnest.downsampled.30min.dew_point",30,4,"sensor_repository_00642","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:53
"630",643,"scevo.data.bom.idy.rottnest.downsampled.30min.atmpress","scevo.data.bom.idy.rottnest.downsampled.30min.atmpress",30,5,"sensor_repository_00643","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"631",644,"scevo.data.bom.idy.rottnest.downsampled.30min.Rainfall_9am","scevo.data.bom.idy.rottnest.downsampled.30min.Rainfall_9am",30,8,"sensor_repository_00644","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"632",645,"scevo.data.bom.idy.rottnest.downsampled.30min.rainfall","scevo.data.bom.idy.rottnest.downsampled.30min.rainfall",30,7,"sensor_repository_00645","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"633",646,"scevo.data.bom.idy.rottnest.downsampled.1hr.wind_speed","scevo.data.bom.idy.rottnest.downsampled.1hr.wind_speed",30,1,"sensor_repository_00646","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"634",647,"scevo.data.bom.idy.rottnest.downsampled.1hr.wind_direction","scevo.data.bom.idy.rottnest.downsampled.1hr.wind_direction",30,2,"sensor_repository_00647","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"635",648,"scevo.data.bom.idy.rottnest.downsampled.1hr.air_temperature","scevo.data.bom.idy.rottnest.downsampled.1hr.air_temperature",30,3,"sensor_repository_00648","SAMPLED",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"636",649,"scevo.data.bom.idy.rottnest.downsampled.1hr.dew_point","scevo.data.bom.idy.rottnest.downsampled.1hr.dew_point",30,4,"sensor_repository_00649","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:54
"637",650,"scevo.data.bom.idy.rottnest.downsampled.1hr.atmpress","scevo.data.bom.idy.rottnest.downsampled.1hr.atmpress",30,5,"sensor_repository_00650","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"638",651,"scevo.data.bom.idy.rottnest.downsampled.1hr.Rainfall_9am","scevo.data.bom.idy.rottnest.downsampled.1hr.Rainfall_9am",30,8,"sensor_repository_00651","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"639",652,"scevo.data.bom.idy.rottnest.downsampled.1hr.rainfall","scevo.data.bom.idy.rottnest.downsampled.1hr.rainfall",30,7,"sensor_repository_00652","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"640",653,"scevo.data.bom.idy.southern_cross_airport.raw.wind_speed","scevo.data.bom.idy.southern_cross_airport.raw.wind_speed",31,1,"sensor_repository_00653","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"641",654,"scevo.data.bom.idy.southern_cross_airport.raw.wind_direction","scevo.data.bom.idy.southern_cross_airport.raw.wind_direction",31,2,"sensor_repository_00654","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"642",655,"scevo.data.bom.idy.southern_cross_airport.raw.air_temperature","scevo.data.bom.idy.southern_cross_airport.raw.air_temperature",31,3,"sensor_repository_00655","RAW",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"643",656,"scevo.data.bom.idy.southern_cross_airport.raw.dew_point","scevo.data.bom.idy.southern_cross_airport.raw.dew_point",31,4,"sensor_repository_00656","RAW",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:55
"644",657,"scevo.data.bom.idy.southern_cross_airport.raw.atmpress","scevo.data.bom.idy.southern_cross_airport.raw.atmpress",31,5,"sensor_repository_00657","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:56
"645",658,"scevo.data.bom.idy.southern_cross_airport.raw.rainfall_9am","scevo.data.bom.idy.southern_cross_airport.raw.rainfall_9am",31,6,"sensor_repository_00658","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:56
"646",634,"scevo.data.bom.idy.rottnest.downsampled.15min.air_temperature","scevo.data.bom.idy.rottnest.downsampled.15min.air_temperature",30,3,"sensor_repository_00634","SAMPLED",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:52
"647",635,"scevo.data.bom.idy.rottnest.downsampled.15min.dew_point","scevo.data.bom.idy.rottnest.downsampled.15min.dew_point",30,4,"sensor_repository_00635","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:52
"648",636,"scevo.data.bom.idy.rottnest.downsampled.15min.atmpress","scevo.data.bom.idy.rottnest.downsampled.15min.atmpress",30,5,"sensor_repository_00636","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:52
"649",637,"scevo.data.bom.idy.rottnest.downsampled.15min.Rainfall_9am","scevo.data.bom.idy.rottnest.downsampled.15min.Rainfall_9am",30,8,"sensor_repository_00637","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:53
"650",663,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.dew_point","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.dew_point",31,4,"sensor_repository_00663","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"651",664,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.atmpress","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.atmpress",31,5,"sensor_repository_00664","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"652",665,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.rainfall_9am","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.rainfall_9am",31,6,"sensor_repository_00665","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"653",666,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.rainfall","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.rainfall",31,7,"sensor_repository_00666","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"654",667,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.wind_speed","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.wind_speed",31,1,"sensor_repository_00667","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"655",668,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.wind_direction","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.wind_direction",31,2,"sensor_repository_00668","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"656",669,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.air_temperature","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.air_temperature",31,3,"sensor_repository_00669","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"657",670,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.dew_point","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.dew_point",31,4,"sensor_repository_00670","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"658",671,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.atmpress","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.atmpress",31,5,"sensor_repository_00671","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"659",672,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.rainfall_9am","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.rainfall_9am",31,6,"sensor_repository_00672","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"660",673,"scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.rainfall","scevo.data.bom.idy.southern_cross_airport.downsampled.12hr.rainfall",31,7,"sensor_repository_00673","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"661",674,"scevo.data.bom.idy.swanbourne.raw.wind_speed","scevo.data.bom.idy.swanbourne.raw.wind_speed",32,1,"sensor_repository_00674","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"662",675,"scevo.data.bom.idy.swanbourne.raw.wind_direction","scevo.data.bom.idy.swanbourne.raw.wind_direction",32,2,"sensor_repository_00675","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"663",676,"scevo.data.bom.idy.swanbourne.raw.air_temperature","scevo.data.bom.idy.swanbourne.raw.air_temperature",32,3,"sensor_repository_00676","RAW",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:58
"664",677,"scevo.data.bom.idy.swanbourne.raw.dew_point","scevo.data.bom.idy.swanbourne.raw.dew_point",32,4,"sensor_repository_00677","RAW",0,0,0,2,0,"Dew Point Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
"665",678,"scevo.data.bom.idy.swanbourne.raw.atmpress","scevo.data.bom.idy.swanbourne.raw.atmpress",32,5,"sensor_repository_00678","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
"666",679,"scevo.data.bom.idy.swanbourne.raw.Rainfall_9am","scevo.data.bom.idy.swanbourne.raw.Rainfall_9am",32,8,"sensor_repository_00679","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
"667",680,"scevo.data.bom.idy.swanbourne.raw.rainfall","scevo.data.bom.idy.swanbourne.raw.rainfall",32,7,"sensor_repository_00680","RAW",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
"668",681,"scevo.data.bom.idy.swanbourne.downsampled.15min.wind_speed","scevo.data.bom.idy.swanbourne.downsampled.15min.wind_speed",32,1,"sensor_repository_00681","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
"669",682,"scevo.data.bom.idy.swanbourne.downsampled.15min.wind_direction","scevo.data.bom.idy.swanbourne.downsampled.15min.wind_direction",32,2,"sensor_repository_00682","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
"670",659,"scevo.data.bom.idy.southern_cross_airport.raw.rainfall","scevo.data.bom.idy.southern_cross_airport.raw.rainfall",31,7,"sensor_repository_00659","RAW",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:56
"671",660,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.wind_speed","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.wind_speed",31,1,"sensor_repository_00660","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:56
"672",661,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.wind_direction","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.wind_direction",31,2,"sensor_repository_00661","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:56
"673",662,"scevo.data.bom.idy.southern_cross_airport.downsampled.60min.air_temperature","scevo.data.bom.idy.southern_cross_airport.downsampled.60min.air_temperature",31,3,"sensor_repository_00662","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:57
"674",687,"scevo.data.bom.idy.swanbourne.downsampled.15min.rainfall","scevo.data.bom.idy.swanbourne.downsampled.15min.rainfall",32,7,"sensor_repository_00687","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:00
"675",688,"scevo.data.bom.idy.swanbourne.downsampled.30min.wind_speed","scevo.data.bom.idy.swanbourne.downsampled.30min.wind_speed",32,1,"sensor_repository_00688","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:00
"676",689,"scevo.data.bom.idy.swanbourne.downsampled.30min.wind_direction","scevo.data.bom.idy.swanbourne.downsampled.30min.wind_direction",32,2,"sensor_repository_00689","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:00
"677",690,"scevo.data.bom.idy.swanbourne.downsampled.30min.air_temperature","scevo.data.bom.idy.swanbourne.downsampled.30min.air_temperature",32,3,"sensor_repository_00690","SAMPLED",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:00
"678",691,"scevo.data.bom.idy.swanbourne.downsampled.30min.dew_point","scevo.data.bom.idy.swanbourne.downsampled.30min.dew_point",32,4,"sensor_repository_00691","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:01
"679",692,"scevo.data.bom.idy.swanbourne.downsampled.30min.atmpress","scevo.data.bom.idy.swanbourne.downsampled.30min.atmpress",32,5,"sensor_repository_00692","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:01
"680",693,"scevo.data.bom.idy.swanbourne.downsampled.30min.Rainfall_9am","scevo.data.bom.idy.swanbourne.downsampled.30min.Rainfall_9am",32,8,"sensor_repository_00693","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:01
"681",694,"scevo.data.bom.idy.swanbourne.downsampled.30min.rainfall","scevo.data.bom.idy.swanbourne.downsampled.30min.rainfall",32,7,"sensor_repository_00694","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:01
"682",695,"scevo.data.bom.idy.swanbourne.downsampled.1hr.wind_speed","scevo.data.bom.idy.swanbourne.downsampled.1hr.wind_speed",32,1,"sensor_repository_00695","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"683",696,"scevo.data.bom.idy.swanbourne.downsampled.1hr.wind_direction","scevo.data.bom.idy.swanbourne.downsampled.1hr.wind_direction",32,2,"sensor_repository_00696","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"684",697,"scevo.data.bom.idy.swanbourne.downsampled.1hr.air_temperature","scevo.data.bom.idy.swanbourne.downsampled.1hr.air_temperature",32,3,"sensor_repository_00697","SAMPLED",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"685",698,"scevo.data.bom.idy.swanbourne.downsampled.1hr.dew_point","scevo.data.bom.idy.swanbourne.downsampled.1hr.dew_point",32,4,"sensor_repository_00698","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"686",699,"scevo.data.bom.idy.swanbourne.downsampled.1hr.atmpress","scevo.data.bom.idy.swanbourne.downsampled.1hr.atmpress",32,5,"sensor_repository_00699","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"687",700,"scevo.data.bom.idy.swanbourne.downsampled.1hr.Rainfall_9am","scevo.data.bom.idy.swanbourne.downsampled.1hr.Rainfall_9am",32,8,"sensor_repository_00700","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"688",701,"scevo.data.bom.idy.swanbourne.downsampled.1hr.rainfall","scevo.data.bom.idy.swanbourne.downsampled.1hr.rainfall",32,7,"sensor_repository_00701","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"689",702,"scevo.data.bom.idy.wandering.raw.wind_speed","scevo.data.bom.idy.wandering.raw.wind_speed",33,1,"sensor_repository_00702","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:02
"690",703,"scevo.data.bom.idy.wandering.raw.wind_direction","scevo.data.bom.idy.wandering.raw.wind_direction",33,2,"sensor_repository_00703","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:03
"691",704,"scevo.data.bom.idy.wandering.raw.air_temperature","scevo.data.bom.idy.wandering.raw.air_temperature",33,3,"sensor_repository_00704","RAW",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:03
"692",705,"scevo.data.bom.idy.wandering.raw.dew_point","scevo.data.bom.idy.wandering.raw.dew_point",33,4,"sensor_repository_00705","RAW",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:03
"693",706,"scevo.data.bom.idy.wandering.raw.atmpress","scevo.data.bom.idy.wandering.raw.atmpress",33,5,"sensor_repository_00706","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:03
"694",707,"scevo.data.bom.idy.wandering.raw.rainfall_9am","scevo.data.bom.idy.wandering.raw.rainfall_9am",33,6,"sensor_repository_00707","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:51:03
"695",683,"scevo.data.bom.idy.swanbourne.downsampled.15min.air_temperature","scevo.data.bom.idy.swanbourne.downsampled.15min.air_temperature",32,3,"sensor_repository_00683","SAMPLED",0,0,0,2,0,"Air Temperature",0,45,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:59
